date,sector,observed_rate,predictive_mean_rate,predictive_q05_rate,predictive_q95_rate
2000-06-30,Energy,0.002413127413127413,0.005447876447876459,0.0009652509652509653,0.013996138996138996
2000-06-30,Finance,0.004123711340206186,0.0063969072164948276,0.0015463917525773195,0.015979381443298968
2000-06-30,Healthcare,0.0032664489034064394,0.0027372841810545958,0.0004666355576294914,0.006999533364442371
2000-06-30,Technology,0.0017929179740026895,0.003207530255490809,0.00044822949350067237,0.00761990138951143
2000-06-30,Utilities,0.0016906170752324597,0.002384615384615385,0.00042265426880811494,0.00507185122569738
2000-07-31,Basic Materials,0.0029585798816568047,0.0038343195266272133,0.000591715976331361,0.009467455621301775
2000-07-31,Capital Goods,0.001665741254858412,0.004678511937812323,0.001110494169905608,0.010549694614103275
2000-07-31,Consumer,0.005847953216374269,0.0031440723019670485,0.000531632110579479,0.006379585326953748
2000-07-31,Energy,0.0015220700152207,0.005728056823947233,0.0010147133434804667,0.014738711314053757
2000-07-31,Finance,0.003838771593090211,0.006295585412667949,0.0018953934740882931,0.013459692898272532
2000-07-31,Healthcare,0.0023889154323936935,0.0026966077400859987,0.00047778308647873863,0.00716674629718108
2000-07-31,Technology,0.002321262766945218,0.0031123491179201462,0.00046425255338904364,0.008356545961002786
2000-07-31,Utilities,0.0017308524448290783,0.002443098225876246,0.00043271311120726956,0.005625270445694505
2000-08-31,Basic Materials,0.0028935185185185184,0.0038333333333333388,0.0005787037037037037,0.009259259259259259
2000-08-31,Capital Goods,0.003260869565217391,0.004596739130434779,0.0010869565217391304,0.010869565217391304
2000-08-31,Consumer,0.0015392508978963571,0.00310005130836327,0.000513083632632119,0.007183170856849667
2000-08-31,Energy,0.003424657534246575,0.005485159817351599,0.001141552511415525,0.012585616438356137
2000-08-31,Finance,0.0032124827902707664,0.006284534189995418,0.0018127581459385052,0.015603487838458009
2000-08-31,Healthcare,0.003501750875437719,0.0027733866933466814,0.0,0.007503751875937969
2000-08-31,Technology,0.0009341429238673517,0.0032582905184493256,0.00046707146193367583,0.007963568425969151
2000-08-31,Utilities,0.0013630168105406633,0.002410722398909589,0.00045433893684688776,0.005452067242162653
2000-09-30,Basic Materials,0.0012610340479192938,0.0037591424968474187,0.0006305170239596469,0.009457755359394703
2000-09-30,Capital Goods,0.0011198208286674132,0.004503919372900338,0.0011198208286674132,0.010078387458006719
2000-09-30,Consumer,0.0015479876160990713,0.002909184726522191,0.0005159958720330237,0.006707946336429308
2000-09-30,Energy,0.0021493820526598604,0.005577646426652331,0.0010746910263299302,0.013970983342289092
2000-09-30,Finance,0.0023073373327180432,0.006619289340101528,0.0013844023996308261,0.014766958929395477
2000-09-30,Healthcare,0.0024330900243309003,0.00266958637469586,0.00048661800486618007,0.006326034063260341
2000-09-30,Technology,0.00044464206313917296,0.003018230324588705,0.00044464206313917296,0.00755891507336594
2000-09-30,Utilities,0.0014144271570014145,0.002452616690240462,0.0004714757190004715,0.005209806694955188
2000-10-31,Basic Materials,0.0011661807580174927,0.0037236151603498545,0.0005830903790087463,0.008775510204081606
2000-10-31,Capital Goods,0.0038482682792743265,0.00440901594282573,0.0010995052226498076,0.009923034634414489
2000-10-31,Consumer,0.002152852529601722,0.002923573735199134,0.0005382131324004305,0.006458557588805167
2000-10-31,Energy,0.005723204994797087,0.005497398543184189,0.001040582726326743,0.014073881373569175
2000-10-31,Finance,0.002909796314258002,0.006466537342386026,0.001454898157129001,0.015518913676042677
2000-10-31,Healthcare,0.0028585040495474035,0.0025974273463553973,0.0004764173415912339,0.006669842782277275
2000-10-31,Technology,0.0047169811320754715,0.0030311320754717124,0.0004716981132075472,0.007547169811320755
2000-10-31,Utilities,0.0022696323195642307,0.002422151611438957,0.00045392646391284613,0.005447117566954153
2000-11-30,Basic Materials,0.002352941176470588,0.0037505882352941184,0.000588235294117647,0.008852941176470562
2000-11-30,Capital Goods,0.0048833423765599565,0.004412371134020622,0.0010851871947911015,0.010851871947911014
2000-11-30,Consumer,0.003054989816700611,0.002822810590631367,0.0005091649694501018,0.006109979633401222
2000-11-30,Energy,0.004534005037783375,0.005558690176322416,0.0010075566750629723,0.013627204030226677
2000-11-30,Finance,0.0029211295034079843,0.006252190847127561,0.0009737098344693282,0.014118792599805257
2000-11-30,Healthcare,0.0027210884353741495,0.0026058956916099776,0.00045351473922902497,0.006802721088435374
2000-11-30,Technology,0.00145985401459854,0.003023844282238441,0.00048661800486618007,0.007785888077858881
2000-11-30,Utilities,0.0017574692442882249,0.0024622144112478057,0.0004393673110720562,0.005294376098418258
2000-12-31,Basic Materials,0.0,0.003874043555032367,0.0005885815185403178,0.010005885815185403
2000-12-31,Capital Goods,0.0010610079575596816,0.004767108753315649,0.0010610079575596816,0.011167108753315625
2000-12-31,Consumer,0.003015075376884422,0.0030954773869346776,0.0005025125628140704,0.007537688442211055
2000-12-31,Energy,0.0019521717911176184,0.005630063445583205,0.0009760858955588092,0.013201561737432872
2000-12-31,Finance,0.006054960409874243,0.006250582207731717,0.0013972985561248254,0.014438751746623195
2000-12-31,Healthcare,0.002001000500250125,0.002537268634317162,0.0,0.0065032516258129065
2000-12-31,Technology,0.0009345794392523365,0.002889719626168223,0.00046728971962616824,0.0065654205607476425
2000-12-31,Utilities,0.0027247956403269754,0.002390554041780199,0.00045413260672116256,0.005472297910989988
2001-01-31,Basic Materials,0.0017730496453900709,0.003804964539007086,0.000591016548463357,0.009456264775413711
2001-01-31,Capital Goods,0.000531632110579479,0.004553960659223829,0.001063264221158958,0.010101010101010102
2001-01-31,Consumer,0.0010314595152140279,0.0030799381124290847,0.0005157297576070139,0.006704486848891181
2001-01-31,Energy,0.0004935834155972359,0.005388943731490652,0.0009871668311944718,0.012857847976307974
2001-01-31,Finance,0.0050644567219152855,0.006178637200736656,0.0013812154696132596,0.01427255985267035
2001-01-31,Healthcare,0.002471576866040534,0.0028166089965397955,0.0004943153732081067,0.007414730598121601
2001-01-31,Technology,0.0027637033625057578,0.003178258866881637,0.00046061722708429296,0.00783049286043298
2001-01-31,Utilities,0.001941747572815534,0.0023592233009708803,0.0004854368932038835,0.005339805825242718
2001-02-28,Basic Materials,0.003033980582524272,0.0037487864077669995,0.0006067961165048543,0.009101941747572815
2001-02-28,Capital Goods,0.0059382422802850355,0.004630641330166264,0.0011876484560570072,0.010688836104513063
2001-02-28,Consumer,0.0025680534155110425,0.0031289162814586526,0.0005136106831022085,0.007190549563430919
2001-02-28,Energy,0.004357298474945534,0.005335511982570797,0.0010893246187363835,0.01252723311546841
2001-02-28,Finance,0.006416584402764067,0.006137216189536069,0.0014807502467917078,0.014313919052319843
2001-02-28,Healthcare,0.001419782300047326,0.002515854235683852,0.000473260766682442,0.006152389966871746
2001-02-28,Technology,0.004117108874656907,0.0030933211344922273,0.0004574565416285453,0.007799634034766676
2001-02-28,Utilities,0.004710315591144607,0.002403203014601983,0.0004710315591144607,0.005652378709373528
2001-03-31,Basic Materials,0.0036540803897685747,0.0039512789281364305,0.0006090133982947625,0.010383678440925673
2001-03-31,Capital Goods,0.0057405281285878304,0.004951779563719862,0.0011194029850746284,0.011481056257175661
2001-03-31,Consumer,0.0015463917525773195,0.003086597938144321,0.0005154639175257732,0.007216494845360825
2001-03-31,Energy,0.002583979328165375,0.005647545219638242,0.0010335917312661498,0.01346253229974158
2001-03-31,Finance,0.004617752693689072,0.006277065161621357,0.0015392508978963571,0.014879425346331451
2001-03-31,Healthcare,0.0019455252918287938,0.00270525291828793,0.0,0.0068336575875486165
2001-03-31,Technology,0.003978120338140228,0.003053207359522615,0.0004972650422675286,0.007458975634012929
2001-03-31,Utilities,0.002173913043478261,0.002527826086956528,0.0004347826086956522,0.005673913043478241
2001-04-30,Basic Materials,0.0022896393817973667,0.003948483113909559,0.0005724098454493417,0.009730967372638809
2001-04-30,Capital Goods,0.002506265664160401,0.004828320802005007,0.0006265664160401002,0.01068295739348368
2001-04-30,Consumer,0.005047955577990914,0.003270065623422522,0.0005047955577990914,0.007067137809187279
2001-04-30,Energy,0.003424657534246575,0.006085127201565534,0.0014677103718199608,0.015166340508806261
2001-04-30,Finance,0.006753497346840328,0.0066386878919440385,0.001447178002894356,0.015460684997588015
2001-04-30,Healthcare,0.0018975332068311196,0.0025256166982922275,0.0004743833017077799,0.006214421252371874
2001-04-30,Technology,0.0009537434430138292,0.0030834525512637018,0.0004768717215069146,0.007629947544110634
2001-04-30,Utilities,0.002390057361376673,0.002538240917782013,0.0004780114722753346,0.0057361376673040155
2001-05-31,Basic Materials,0.0024154589371980675,0.00382125603864733,0.0006038647342995169,0.00966183574879227
2001-05-31,Capital Goods,0.0021990104452996153,0.004455195162177026,0.0010995052226498076,0.010445299615173173
2001-05-31,Consumer,0.0020325203252032522,0.0029380081300812897,0.0005081300813008131,0.0066056910569105695
2001-05-31,Energy,0.0031931878658861094,0.005644491750931351,0.0010643959552953698,0.014395955295369852
2001-05-31,Finance,0.003326996197718631,0.006080798479087448,0.0014258555133079848,0.014733840304182509
2001-05-31,Healthcare,0.001924001924001924,0.0026945646945646983,0.0,0.006734006734006734
2001-05-31,Technology,0.0027637033625057578,0.003077844311377261,0.00046061722708429296,0.006909258406264394
2001-05-31,Utilities,0.003872216844143272,0.002365924491771532,0.000484027105517909,0.005324298160696999
2001-06-30,Basic Materials,0.003932584269662922,0.004059550561797748,0.0005617977528089888,0.01014044943820222
2001-06-30,Capital Goods,0.0041279669762641896,0.0045552115583075365,0.0010319917440660474,0.010861713106295126
2001-06-30,Consumer,0.001081665765278529,0.0030427257977285104,0.0005408328826392645,0.007030827474310438
2001-06-30,Energy,0.003031834259727135,0.0058372915613946336,0.0015159171298635675,0.015159171298635674
2001-06-30,Finance,0.007113821138211382,0.006511178861788597,0.001524390243902439,0.01577743902439022
2001-06-30,Healthcare,0.0019398642095053346,0.0025383123181377323,0.0,0.006789524733268671
2001-06-30,Technology,0.0009161704076958314,0.002987631699496107,0.0004580852038479157,0.007329363261566651
2001-06-30,Utilities,0.0004623208506703652,0.0023643088303282487,0.0004623208506703652,0.005547850208044383
2001-07-31,Basic Materials,0.002171552660152009,0.004023887079261671,0.0005428881650380022,0.010857763300760043
2001-07-31,Capital Goods,0.002318840579710145,0.004737391304347822,0.0011594202898550724,0.010434782608695653
2001-07-31,Consumer,0.003116883116883117,0.0030015584415584435,0.0005194805194805195,0.006753246753246753
2001-07-31,Energy,0.002052334530528476,0.0057003591585428545,0.001026167265264238,0.014879425346331451
2001-07-31,Finance,0.005973120955699353,0.0063364858138377465,0.0014932802389248383,0.014932802389248382
2001-07-31,Healthcare,0.007429420505200594,0.0026111936602278285,0.00047052996532937234,0.006934125804853888
2001-07-31,Technology,0.0019333011116481392,0.003076848719188018,0.0004833252779120348,0.007249879168680522
2001-07-31,Utilities,0.0014713094654242277,0.002485532123589984,0.0004904364884747426,0.005394801373222168
2001-08-31,Basic Materials,0.0006369426751592356,0.0035847133757962025,0.0006369426751592356,0.008280254777070064
2001-08-31,Capital Goods,0.001091703056768559,0.0046222707423580825,0.001091703056768559,0.01037117903930131
2001-08-31,Consumer,0.00625,0.003039583333333338,0.0005208333333333333,0.0067708333333333336
2001-08-31,Energy,0.003097573567372225,0.005431078988125973,0.0010067114093959748,0.012932369643779017
2001-08-31,Finance,0.0035714285714285713,0.006390816326530613,0.001530612244897959,0.014285714285714285
2001-08-31,Healthcare,0.002402691013935608,0.0024920711196540065,0.0,0.006246996636232581
2001-08-31,Technology,0.0009394081728511038,0.0030258337247534087,0.0004697040864255519,0.007515265382808831
2001-08-31,Utilities,0.001987083954297069,0.0024172876304023824,0.0004719324391455553,0.005489319423745631
2001-09-30,Basic Materials,0.0005763688760806917,0.003583861671469754,0.0005763688760806917,0.008674351585014384
2001-09-30,Capital Goods,0.0026469031233456856,0.004469031233456848,0.0010587612493382743,0.010084700899947037
2001-09-30,Consumer,0.00099601593625498,0.0029422310756972254,0.00049800796812749,0.006474103585657371
2001-09-30,Energy,0.0036477331943720686,0.005272537780093804,0.0010422094841063053,0.012506513809275664
2001-09-30,Finance,0.0053475935828877,0.006298492950899367,0.0014584346135148275,0.014584346135148274
2001-09-30,Healthcare,0.004935834155972359,0.002583415597235943,0.0004935834155972359,0.006910167818361303
2001-09-30,Technology,0.0029644268774703555,0.0032934782608695723,0.0004940711462450593,0.007929841897233178
2001-09-30,Utilities,0.002334267040149393,0.0024192343604108237,0.00046685340802987864,0.0056022408963585435
2001-10-31,Basic Materials,0.00277623542476402,0.003634647418101052,0.000555247084952804,0.008883953359244865
2001-10-31,Capital Goods,0.0016806722689075631,0.004429131652661051,0.0005602240896358543,0.010644257703081233
2001-10-31,Consumer,0.004289544235924933,0.002907238605898126,0.0005361930294906167,0.006970509383378016
2001-10-31,Energy,0.009528585757271816,0.005570712136409225,0.000977933801404214,0.01406720160481442
2001-10-31,Finance,0.0077034183919114105,0.006315840154068366,0.0014443909484833895,0.014467982667308596
2001-10-31,Healthcare,0.002008032128514056,0.0026074297188755143,0.0,0.007028112449799197
2001-10-31,Technology,0.0005104645227156713,0.0029729453802960653,0.0005104645227156713,0.0071465033180193975
2001-10-31,Utilities,0.0005060728744939271,0.0023532388663967565,0.0005060728744939271,0.005060728744939271
2001-11-30,Basic Materials,0.0,0.0037450199203187236,0.0005691519635742744,0.008565737051792803
2001-11-30,Capital Goods,0.0043454644215100485,0.0044780010863661015,0.0010863661053775121,0.010320478001086366
2001-11-30,Consumer,0.0016224986479177934,0.003026500811249329,0.0005408328826392645,0.006489994591671174
2001-11-30,Energy,0.0037735849056603774,0.00519029649595688,0.0010512129380053925,0.013477088948787063
2001-11-30,Finance,0.0058823529411764705,0.006179679144385038,0.0010695187165775401,0.014973262032085561
2001-11-30,Healthcare,0.0018788163457022077,0.002753405354626589,0.0004697040864255519,0.006575857209957727
2001-11-30,Technology,0.0029455081001472753,0.0030574374079528634,0.0004909180166912126,0.007854688267059401
2001-11-30,Utilities,0.0033849129593810446,0.002423597678916824,0.00048355899419729207,0.005802707930367505
2001-12-31,Basic Materials,0.0011614401858304297,0.0035993031358885035,0.0005807200929152149,0.009291521486643438
2001-12-31,Capital Goods,0.002304147465437788,0.004555299539170497,0.000576036866359447,0.01152073732718894
2001-12-31,Consumer,0.003244997295835587,0.0029626825310978995,0.0005408328826392645,0.007030827474310438
2001-12-31,Energy,0.007153806847215125,0.005485947879407263,0.001021972406745018,0.01430761369443025
2001-12-31,Finance,0.009577464788732394,0.006122816901408447,0.0011267605633802818,0.014084507042253521
2001-12-31,Healthcare,0.002531645569620253,0.0026400000000000065,0.0005063291139240507,0.006582278481012658
2001-12-31,Technology,0.002617801047120419,0.0030827225130890122,0.0005235602094240838,0.007356020942408353
2001-12-31,Utilities,0.0031529164477141357,0.0023857067787703607,0.0005254860746190226,0.005254860746190226
2002-01-31,Basic Materials,0.0037688442211055275,0.003762562814070341,0.000628140703517588,0.010050251256281407
2002-01-31,Capital Goods,0.003186404673393521,0.004630908125331918,0.0005310674455655868,0.01168348380244291
2002-01-31,Consumer,0.002008032128514056,0.002925702811244996,0.000502008032128514,0.007028112449799197
2002-01-31,Energy,0.005841741901221455,0.005630377057886357,0.0005310674455655868,0.013807753584705257
2002-01-31,Finance,0.007030827474310438,0.006236884802596011,0.001081665765278529,0.01568415359653867
2002-01-31,Healthcare,0.0024330900243309003,0.0027279805352798023,0.00048661800486618007,0.0072992700729927005
2002-01-31,Technology,0.002026342451874367,0.003107396149949339,0.0005065856129685917,0.007598784194528876
2002-01-31,Utilities,0.002472799208704253,0.0023224530168150345,0.0004698318496538095,0.005440158259149357
2002-02-28,Basic Materials,0.0027397260273972603,0.0036186301369863067,0.000547945205479452,0.008767123287671232
2002-02-28,Capital Goods,0.0026232948583420775,0.0045320041972717676,0.0005246589716684155,0.010519412381951707
2002-02-28,Consumer,0.0026469031233456856,0.0030820539968237108,0.0005293806246691371,0.007411328745367919
2002-02-28,Energy,0.012137203166226913,0.005376253298153017,0.0010554089709762533,0.012691292875989421
2002-02-28,Finance,0.002791996277338297,0.006422522103303864,0.0013959981386691485,0.015355979525360632
2002-02-28,Healthcare,0.0016025641025641025,0.0028290598290598213,0.0,0.006944444444444444
2002-02-28,Technology,0.005836575875486381,0.0031410505836575787,0.00048638132295719845,0.007782101167315175
2002-02-28,Utilities,0.002044989775051125,0.002521472392638038,0.0005112474437627812,0.005649284253578709
2002-03-31,Basic Materials,0.00673778775968557,0.0038079730488489536,0.0005614823133071309,0.008450308815272293
2002-03-31,Capital Goods,0.0051933064050779,0.004490478938257349,0.0005770340450086555,0.009809578765147143
2002-03-31,Consumer,0.00407955124936257,0.002920958694543608,0.0005099439061703213,0.006144824069352348
2002-03-31,Energy,0.00510204081632653,0.005334693877551019,0.0010204081632653062,0.013290816326530588
2002-03-31,Finance,0.005623721881390593,0.006209611451942745,0.0015337423312883436,0.013803680981595092
2002-03-31,Healthcare,0.001931434089811685,0.0027880251086431734,0.0004828585224529213,0.007242877836793819
2002-03-31,Technology,0.002400384061449832,0.0030696111377820513,0.00048007681228996637,0.007681228996639462
2002-03-31,Utilities,0.0030753459764223477,0.0024848795489492608,0.0005125576627370579,0.005638134290107637
2002-04-30,Basic Materials,0.003386004514672686,0.003606094808126417,0.000564334085778781,0.00849322799097063
2002-04-30,Capital Goods,0.007159904534606206,0.004433174224343666,0.0005966587112171838,0.010739856801909307
2002-04-30,Consumer,0.002891844997108155,0.0031706188548293844,0.000578368999421631,0.007547715442452258
2002-04-30,Energy,0.004784688995215311,0.005290802764486992,0.001063264221158958,0.013290802764486975
2002-04-30,Finance,0.010758472296933835,0.006478752017213547,0.0010758472296933835,0.01508875739644968
2002-04-30,Healthcare,0.003003003003003003,0.002678678678678682,0.0004754754754754769,0.007007007007007007
2002-04-30,Technology,0.0024437927663734115,0.002984359726295208,0.0004887585532746823,0.007331378299120235
2002-04-30,Utilities,0.0009564801530368245,0.00237780966044956,0.00047824007651841227,0.0052606408417025345
2002-05-31,Basic Materials,0.0016411378555798686,0.003956236323851183,0.0005470459518599562,0.009846827133479213
2002-05-31,Capital Goods,0.0027548209366391185,0.004631404958677675,0.0005509641873278236,0.010495867768595016
2002-05-31,Consumer,0.007352941176470588,0.002859243697478983,0.0005252100840336134,0.006827731092436975
2002-05-31,Energy,0.008515167642362959,0.005387972325705162,0.0010643959552953698,0.012772751463544438
2002-05-31,Finance,0.006134969325153374,0.006476482617586916,0.0015337423312883436,0.01536298568507155
2002-05-31,Healthcare,0.0037293553542887587,0.0025668620138518893,0.0,0.006925945657964837
2002-05-31,Technology,0.005282620179609086,0.0029815108293713625,0.0005282620179609086,0.007395668251452721
2002-05-31,Utilities,0.0061570035915854285,0.0023314520266803493,0.000513083632632119,0.005156490507952773
2002-06-30,Basic Materials,0.005202312138728324,0.003730635838150299,0.0005780346820809249,0.008670520231213872
2002-06-30,Capital Goods,0.0027563395810363835,0.004736493936052923,0.0005512679162072767,0.011576626240352812
2002-06-30,Consumer,0.00510204081632653,0.003027551020408162,0.0005102040816326531,0.007142857142857143
2002-06-30,Energy,0.010471204188481676,0.005456544502617801,0.001020942408376965,0.013612565445026177
2002-06-30,Finance,0.007231404958677686,0.006225206611570243,0.0015495867768595042,0.014462809917355372
2002-06-30,Healthcare,0.005405405405405406,0.002611302211302217,0.0004914004914004914,0.005896805896805897
2002-06-30,Technology,0.0026301946344029457,0.0028890057864281978,0.0005260389268805891,0.006838506049447659
2002-06-30,Utilities,0.001006036217303823,0.0024426559356136783,0.0005030181086519115,0.0055583501006035985
2002-07-31,Basic Materials,0.0033076074972436605,0.003596471885336272,0.0005512679162072767,0.008820286659316428
2002-07-31,Capital Goods,0.008733624454148471,0.004393013100436675,0.001091703056768559,0.00930676855895194
2002-07-31,Consumer,0.0021953896816684962,0.002907793633369922,0.0005488474204171241,0.006586169045005488
2002-07-31,Energy,0.01245019920318725,0.005392430278884495,0.00099601593625498,0.01245019920318725
2002-07-31,Finance,0.0060759493670886075,0.006382784810126598,0.0015189873417721519,0.01569620253164557
2002-07-31,Healthcare,0.0021482277121374865,0.00261117078410311,0.0,0.00644468313641246
2002-07-31,Technology,0.002565418163160595,0.003039507439712675,0.000513083632632119,0.008234992303745487
2002-07-31,Utilities,0.002962962962962963,0.002370370370370373,0.0004938271604938272,0.005432098765432099
2002-08-31,Basic Materials,0.004744333157617291,0.003721665788086436,0.0005271481286241434,0.008961518186610437
2002-08-31,Capital Goods,0.00563063063063063,0.00452815315315316,0.0005630630630630631,0.010698198198198198
2002-08-31,Consumer,0.0027129679869777536,0.003037438958220296,0.0005425935973955507,0.00705371676614216
2002-08-31,Energy,0.004464285714285714,0.005389508928571433,0.0011160714285714285,0.013950892857142858
2002-08-31,Finance,0.000543773790103317,0.006418705818379556,0.0016313213703099511,0.015225666122892877
2002-08-31,Healthcare,0.0005449591280653951,0.002819618528610348,0.0,0.007629427792915531
2002-08-31,Technology,0.0014211274277593558,0.003239223117006151,0.0004737091425864519,0.008526764566556135
2002-08-31,Utilities,0.0031136481577581734,0.002478463933575506,0.0005189413596263622,0.005189413596263622
2002-09-30,Basic Materials,0.0035566093657379964,0.003595732068761104,0.0005927682276229994,0.00889152341434499
2002-09-30,Capital Goods,0.006640841173215274,0.004807969009407842,0.0005534034311012728,0.010514665190924184
2002-09-30,Consumer,0.0046430644225188625,0.003058618688334302,0.0005803830528148578,0.006964596633778294
2002-09-30,Energy,0.0031088082901554403,0.00569740932642488,0.0010362694300518134,0.01453367875647666
2002-09-30,Finance,0.004878048780487805,0.00646178861788619,0.0016260162601626016,0.015176151761517615
2002-09-30,Healthcare,0.0021447721179624667,0.0027667560321715822,0.0,0.006970509383378016
2002-09-30,Technology,0.004784688995215311,0.003188729399255722,0.000531632110579479,0.007469431153641655
2002-09-30,Utilities,0.001454192922927775,0.00235482307319437,0.0004847309743092584,0.005332040717401842
2002-10-31,Basic Materials,0.004571428571428572,0.0038194285714285765,0.0005714285714285715,0.009714285714285713
2002-10-31,Capital Goods,0.003856749311294766,0.004541046831955908,0.0011019283746556473,0.011019283746556474
2002-10-31,Consumer,0.002794857462269424,0.0030732252655114437,0.0005589714924538849,0.007294577976523172
2002-10-31,Energy,0.003796095444685466,0.00559978308026028,0.0010845986984815619,0.014642082429501085
2002-10-31,Finance,0.004724409448818898,0.006373753280839892,0.0015748031496062992,0.015748031496062992
2002-10-31,Healthcare,0.003489531405782652,0.002626121635094721,0.0004985044865403788,0.0070039880358923005
2002-10-31,Technology,0.0031007751937984496,0.0031503875968992186,0.0005167958656330749,0.007751937984496124
2002-10-31,Utilities,0.0014977533699450823,0.0025431852221667523,0.0004992511233150275,0.005991013479780329
2002-11-30,Basic Materials,0.0035169988276670576,0.003815943728018775,0.0005861664712778429,0.009407971864009351
2002-11-30,Capital Goods,0.004429678848283499,0.004433001107419717,0.0010797342192691046,0.01107419712070875
2002-11-30,Consumer,0.002794857462269424,0.003202906651760744,0.0005589714924538849,0.006707657909446618
2002-11-30,Energy,0.009009009009009009,0.0053396926338102535,0.001033386327503976,0.014308426073131956
2002-11-30,Finance,0.007683863885839737,0.006437980241492865,0.001646542261251372,0.01484632272228318
2002-11-30,Healthcare,0.0010787486515641855,0.002779935275080904,0.0005393743257820927,0.007551240560949299
2002-11-30,Technology,0.005844845908607864,0.0031583421891604544,0.0005313496280552603,0.007970244420828906
2002-11-30,Utilities,0.0015957446808510637,0.0024042553191489318,0.0005319148936170213,0.005319148936170213
